timestamp,date,time,hour,violation_type,violation_id,vehicle_id,vehicle_type,license_plate,lane,traffic_signal,speed,location_x,location_y
2026-01-23T18:21:59.437131,2026-01-23,18:21:59,18,ILLEGAL_TURN,16,47,SMALL,N/A,LANE2,GREEN,12.14,639,470
2026-01-23T18:22:09.366253,2026-01-23,18:22:09,18,ILLEGAL_TURN,17,59,SMALL,N/A,LANE1,RED,13.81,591,202
2026-01-23T18:22:10.424955,2026-01-23,18:22:10,18,ILLEGAL_TURN,18,55,SMALL,N/A,LANE2,GREEN,129.62,625,514
2026-01-23T18:24:27.039318,2026-01-23,18:24:27,18,ILLEGAL_TURN,1,12,SMALL,N/A,LANE2,GREEN,401.2,577,438
2026-01-23T18:24:27.963881,2026-01-23,18:24:27,18,ILLEGAL_TURN,2,18,SMALL,N/A,LANE2,GREEN,82.82,594,688
2026-01-23T18:24:28.060330,2026-01-23,18:24:28,18,ILLEGAL_TURN,3,17,SMALL,N/A,LANE2,GREEN,39.09,515,704
2026-01-23T18:24:34.712808,2026-01-23,18:24:34,18,ILLEGAL_TURN,4,22,SMALL,N/A,LANE2,RED,95.61,538,447
2026-01-23T18:24:34.763162,2026-01-23,18:24:34,18,ILLEGAL_TURN,5,21,SMALL,N/A,LANE2,RED,506.25,588,480
2026-01-23T18:24:37.262547,2026-01-23,18:24:37,18,ILLEGAL_TURN,6,30,SMALL,N/A,LANE2,RED,20.42,729,670
2026-01-23T18:24:39.334245,2026-01-23,18:24:39,18,ILLEGAL_TURN,7,72,LARGE,N/A,LANE2,RED,168.07,637,546
2026-01-23T18:24:39.523565,2026-01-23,18:24:39,18,ILLEGAL_TURN,8,77,SMALL,N/A,LANE2,RED,101.49,713,600
2026-01-23T18:24:39.524565,2026-01-23,18:24:39,18,ILLEGAL_TURN,9,89,MEDIUM,N/A,LANE2,RED,162.07,557,536
2026-01-23T18:24:40.552205,2026-01-23,18:24:40,18,RED_LIGHT_VIOLATION,10,121,SMALL,N/A,LANE4,RED,103.46,500,340
2026-01-23T18:24:43.851340,2026-01-23,18:24:43,18,ILLEGAL_TURN,11,112,SMALL,N/A,LANE1,RED,236.45,529,203
2026-01-23T18:25:31.408366,2026-01-23,18:25:31,18,ILLEGAL_TURN,1,5,SMALL,N/A,LANE2,GREEN,180.66,768,667
2026-01-23T18:25:31.491789,2026-01-23,18:25:31,18,ILLEGAL_TURN,2,9,SMALL,N/A,LANE1,GREEN,12.16,539,200
2026-01-23T18:25:32.908215,2026-01-23,18:25:32,18,ILLEGAL_TURN,3,6,SMALL,N/A,LANE2,RED,41.06,586,508
2026-01-23T18:25:33.854717,2026-01-23,18:25:33,18,RED_LIGHT_VIOLATION,4,20,SMALL,N/A,LANE4,RED,12.42,500,327
2026-01-23T18:25:33.923477,2026-01-23,18:25:33,18,RED_LIGHT_VIOLATION,5,19,SMALL,N/A,LANE4,RED,85.22,500,327
2026-01-23T18:25:38.164917,2026-01-23,18:25:38,18,RED_LIGHT_VIOLATION,6,90,SMALL,N/A,LANE2,RED,49.82,663,420
2026-01-23T18:25:40.666545,2026-01-23,18:25:40,18,ILLEGAL_TURN,7,98,SMALL,N/A,LANE2,RED,19.17,666,424
2026-01-23T18:25:41.345337,2026-01-23,18:25:41,18,RED_LIGHT_VIOLATION,8,101,MEDIUM,N/A,LANE2,RED,14.01,702,422
2026-01-23T18:25:42.271172,2026-01-23,18:25:42,18,ILLEGAL_TURN,9,97,SMALL,N/A,LANE2,RED,61.26,632,550
2026-01-23T18:25:42.359233,2026-01-23,18:25:42,18,ILLEGAL_TURN,10,103,SMALL,N/A,LANE1,GREEN,155.17,624,199
2026-01-23T18:25:42.539499,2026-01-23,18:25:42,18,ILLEGAL_TURN,11,108,SMALL,N/A,LANE1,GREEN,144.4,697,273
2026-01-23T18:25:42.672476,2026-01-23,18:25:42,18,ILLEGAL_TURN,12,105,SMALL,N/A,LANE2,RED,115.22,753,664
2026-01-23T18:25:45.666732,2026-01-23,18:25:45,18,ILLEGAL_TURN,13,115,SMALL,N/A,LANE2,RED,8.78,597,599
2026-01-23T18:26:05.567203,2026-01-23,18:26:05,18,RED_LIGHT_VIOLATION,14,129,SMALL,N/A,LANE4,RED,52.26,500,401
2026-01-23T18:26:25.487345,2026-01-23,18:26:25,18,ILLEGAL_TURN,1,8,SMALL,N/A,LANE1,GREEN,60.95,545,207
2026-01-23T18:26:31.524049,2026-01-23,18:26:31,18,RED_LIGHT_VIOLATION,2,20,SMALL,N/A,LANE4,RED,45.16,500,383
2026-01-23T18:26:31.779964,2026-01-23,18:26:31,18,RED_LIGHT_VIOLATION,3,21,SMALL,N/A,LANE4,RED,40.46,498,368
2026-01-23T18:26:31.865997,2026-01-23,18:26:31,18,ILLEGAL_TURN,4,22,SMALL,N/A,LANE2,GREEN,42.24,738,641
2026-01-23T18:26:31.952574,2026-01-23,18:26:31,18,ILLEGAL_TURN,5,15,SMALL,N/A,LANE1,RED,263.98,538,190
2026-01-23T18:26:32.647667,2026-01-23,18:26:32,18,ILLEGAL_TURN,6,41,LARGE,N/A,LANE1,RED,82.45,553,63
2026-01-23T18:26:32.747927,2026-01-23,18:26:32,18,ILLEGAL_TURN,7,37,SMALL,N/A,LANE1,RED,108.74,755,56
2026-01-23T18:26:33.687438,2026-01-23,18:26:33,18,ILLEGAL_TURN,8,16,SMALL,N/A,LANE2,RED,11.28,528,490
2026-01-23T18:26:34.082515,2026-01-23,18:26:34,18,ILLEGAL_TURN,9,45,LARGE,N/A,LANE2,RED,153.46,760,672
2026-01-23T18:26:34.594429,2026-01-23,18:26:34,18,ILLEGAL_TURN,10,50,SMALL,N/A,LANE1,RED,118.76,550,222
2026-01-23T18:26:34.647088,2026-01-23,18:26:34,18,ILLEGAL_TURN,11,34,SMALL,N/A,LANE1,RED,33.89,547,63
2026-01-23T18:26:35.220936,2026-01-23,18:26:35,18,ILLEGAL_TURN,12,19,SMALL,N/A,LANE1,RED,206.09,578,241
2026-01-23T18:26:35.376696,2026-01-23,18:26:35,18,ILLEGAL_TURN,13,58,SMALL,N/A,LANE1,RED,45.93,628,206
2026-01-23T18:26:35.649049,2026-01-23,18:26:35,18,ILLEGAL_TURN,14,59,MEDIUM,N/A,LANE2,RED,458.98,706,444
2026-01-23T18:26:35.753195,2026-01-23,18:26:35,18,ILLEGAL_TURN,15,48,SMALL,N/A,LANE2,RED,22.16,690,639
2026-01-23T18:26:35.854994,2026-01-23,18:26:35,18,ILLEGAL_TURN,16,57,SMALL,N/A,LANE2,RED,120.87,628,517
2026-01-23T18:26:36.412659,2026-01-23,18:26:36,18,ILLEGAL_TURN,17,64,SMALL,N/A,LANE2,RED,150.69,564,683
2026-01-23T18:27:01.706544,2026-01-23,18:27:01,18,ILLEGAL_TURN,1,12,SMALL,N/A,LANE2,GREEN,39.1,559,522
2026-01-23T18:27:01.706544,2026-01-23,18:27:01,18,ILLEGAL_TURN,2,14,SMALL,N/A,LANE2,GREEN,125.93,545,457
2026-01-23T18:27:02.802284,2026-01-23,18:27:02,18,ILLEGAL_TURN,3,25,SMALL,N/A,LANE2,RED,18.55,765,555
2026-01-23T18:27:02.989578,2026-01-23,18:27:02,18,ILLEGAL_TURN,4,20,SMALL,N/A,LANE2,RED,11.84,525,498
2026-01-23T18:27:05.221350,2026-01-23,18:27:05,18,ILLEGAL_TURN,5,47,SMALL,N/A,LANE2,RED,94.05,727,653
2026-01-23T18:27:06.565731,2026-01-23,18:27:06,18,ILLEGAL_TURN,6,58,LARGE,N/A,LANE2,RED,70.09,702,430
2026-01-23T18:27:06.727629,2026-01-23,18:27:06,18,ILLEGAL_TURN,7,61,SMALL,N/A,LANE1,RED,102.64,597,254
2026-01-23T18:27:07.451730,2026-01-23,18:27:07,18,ILLEGAL_TURN,8,69,SMALL,N/A,LANE1,RED,35.99,650,236
2026-01-23T18:27:19.180593,2026-01-23,18:27:19,18,ILLEGAL_TURN,9,72,SMALL,N/A,LANE2,RED,166.73,692,435
2026-01-23T18:27:19.237664,2026-01-23,18:27:19,18,ILLEGAL_TURN,10,71,SMALL,N/A,LANE2,RED,84.2,644,520
2026-01-23T18:27:19.753072,2026-01-23,18:27:19,18,ILLEGAL_TURN,11,76,SMALL,N/A,LANE1,RED,21.59,538,213
2026-01-23T18:27:20.940907,2026-01-23,18:27:20,18,ILLEGAL_TURN,12,79,SMALL,N/A,LANE2,RED,58.67,754,647
2026-01-23T18:27:24.472855,2026-01-23,18:27:24,18,ILLEGAL_TURN,13,84,SMALL,N/A,LANE2,RED,24.4,630,642
2026-01-23T18:27:24.746252,2026-01-23,18:27:24,18,ILLEGAL_TURN,14,85,SMALL,N/A,LANE2,RED,94.18,755,642
2026-01-23T18:27:26.206007,2026-01-23,18:27:26,18,ILLEGAL_TURN,15,82,SMALL,N/A,LANE2,RED,29.12,627,645
2026-01-23T18:27:28.315100,2026-01-23,18:27:28,18,ILLEGAL_TURN,16,88,SMALL,N/A,LANE2,RED,25.12,615,504
2026-01-23T18:27:32.321831,2026-01-23,18:27:32,18,ILLEGAL_TURN,17,99,SMALL,N/A,LANE2,RED,290.82,728,610
2026-01-23T18:27:32.568258,2026-01-23,18:27:32,18,ILLEGAL_TURN,18,102,SMALL,N/A,LANE2,RED,48.52,773,651
2026-01-23T18:27:33.454345,2026-01-23,18:27:33,18,ILLEGAL_TURN,19,105,SMALL,N/A,LANE2,RED,54.11,693,637
2026-01-23T18:27:34.189453,2026-01-23,18:27:34,18,ILLEGAL_TURN,20,100,MEDIUM,N/A,LANE2,RED,235.72,562,574
2026-01-23T18:27:35.004203,2026-01-23,18:27:35,18,ILLEGAL_TURN,21,109,SMALL,N/A,LANE2,RED,16.94,533,565
2026-01-23T18:27:41.599983,2026-01-23,18:27:41,18,ILLEGAL_TURN,22,113,SMALL,N/A,LANE2,RED,234.89,732,619
2026-01-23T18:27:41.866285,2026-01-23,18:27:41,18,ILLEGAL_TURN,23,115,SMALL,N/A,LANE2,RED,40.54,641,624
2026-01-23T18:27:43.029402,2026-01-23,18:27:43,18,ILLEGAL_TURN,24,117,SMALL,N/A,LANE2,RED,16.33,633,434
2026-01-23T18:27:56.583734,2026-01-23,18:27:56,18,ILLEGAL_TURN,1,8,SMALL,N/A,LANE2,GREEN,120.66,620,522
2026-01-23T18:27:56.752772,2026-01-23,18:27:56,18,ILLEGAL_TURN,2,12,SMALL,N/A,LANE1,GREEN,30.52,524,212
2026-01-23T18:27:56.890012,2026-01-23,18:27:56,18,ILLEGAL_TURN,3,14,SMALL,N/A,LANE1,GREEN,5.16,626,226
2026-01-23T18:27:58.343344,2026-01-23,18:27:58,18,ILLEGAL_TURN,4,17,SMALL,N/A,LANE2,GREEN,64.17,699,625
2026-01-23T18:28:01.086079,2026-01-23,18:28:01,18,ILLEGAL_TURN,5,27,SMALL,N/A,LANE2,RED,29.85,627,635
2026-01-23T18:28:03.717938,2026-01-23,18:28:03,18,ILLEGAL_TURN,6,10,SMALL,N/A,LANE4,RED,78.95,400,432
2026-01-23T18:29:23.059083,2026-01-23,18:29:23,18,ILLEGAL_TURN,1,2,SMALL,N/A,LANE2,GREEN,27.67,566,488
2026-01-23T18:29:28.812629,2026-01-23,18:29:28,18,ILLEGAL_TURN,2,21,SMALL,N/A,LANE1,RED,52.65,623,239
2026-01-23T18:29:28.855646,2026-01-23,18:29:28,18,ILLEGAL_TURN,3,14,SMALL,N/A,LANE4,GREEN,334.34,411,350
2026-01-23T18:29:28.855646,2026-01-23,18:29:28,18,ILLEGAL_TURN,4,18,SMALL,N/A,LANE2,RED,65.19,617,595
2026-01-23T18:29:28.855646,2026-01-23,18:29:28,18,ILLEGAL_TURN,5,19,SMALL,N/A,LANE2,RED,17.82,618,509
2026-01-23T18:29:30.182658,2026-01-23,18:29:30,18,ILLEGAL_TURN,6,24,SMALL,N/A,LANE1,RED,18.06,666,298
2026-01-23T18:30:31.701230,2026-01-23,18:30:31,18,ILLEGAL_TURN,1,14,SMALL,N/A,LANE2,RED,17.5,500,702
2026-01-23T18:31:17.712727,2026-01-23,18:31:17,18,ILLEGAL_TURN,1,8,SMALL,N/A,LANE2,RED,45.8,564,499
2026-01-23T18:31:18.112194,2026-01-23,18:31:18,18,ILLEGAL_TURN,2,13,SMALL,N/A,LANE2,GREEN,19.5,649,646
2026-01-23T18:31:18.179397,2026-01-23,18:31:18,18,ILLEGAL_TURN,3,11,SMALL,N/A,LANE2,GREEN,22.89,618,599
2026-01-23T18:31:18.256444,2026-01-23,18:31:18,18,ILLEGAL_TURN,4,15,SMALL,N/A,LANE2,GREEN,52.86,544,700
2026-01-23T18:31:18.455288,2026-01-23,18:31:18,18,RED_LIGHT_VIOLATION,5,9,SMALL,N/A,LANE4,RED,119.89,500,372
2026-01-23T18:31:19.368405,2026-01-23,18:31:19,18,ILLEGAL_TURN,6,20,MEDIUM,N/A,LANE1,RED,185.74,576,188
2026-01-23T18:31:19.566258,2026-01-23,18:31:19,18,ILLEGAL_TURN,7,19,SMALL,N/A,LANE2,GREEN,70.15,702,622
2026-01-23T18:31:41.263158,2026-01-23,18:31:41,18,RED_LIGHT_VIOLATION,1,8,SMALL,N/A,LANE4,RED,22.3,500,374
2026-01-23T18:31:41.326030,2026-01-23,18:31:41,18,ILLEGAL_TURN,2,12,SMALL,N/A,LANE1,GREEN,122.58,548,191
2026-01-23T18:31:41.684180,2026-01-23,18:31:41,18,ILLEGAL_TURN,3,13,SMALL,N/A,LANE2,RED,136.55,592,496
2026-01-23T18:31:45.259252,2026-01-23,18:31:45,18,ILLEGAL_TURN,4,24,SMALL,N/A,LANE2,RED,76.6,728,680
2026-01-23T18:31:45.259252,2026-01-23,18:31:45,18,ILLEGAL_TURN,5,27,LARGE,N/A,LANE2,RED,13.37,714,636
2026-01-23T18:31:46.903366,2026-01-23,18:31:46,18,ILLEGAL_TURN,6,31,SMALL,N/A,LANE1,GREEN,107.56,537,234
2026-01-23T18:32:08.542428,2026-01-23,18:32:08,18,ILLEGAL_TURN,1,11,SMALL,N/A,LANE1,RED,47.74,594,294
2026-01-23T18:32:08.542428,2026-01-23,18:32:08,18,ILLEGAL_TURN,2,12,SMALL,N/A,LANE1,RED,51.58,628,218
2026-01-23T18:32:10.769676,2026-01-23,18:32:10,18,ILLEGAL_TURN,3,16,SMALL,N/A,LANE2,RED,218.68,683,621
2026-01-23T18:32:15.814351,2026-01-23,18:32:15,18,ILLEGAL_TURN,4,23,SMALL,N/A,LANE1,RED,13.93,653,244
2026-01-23T18:32:17.837998,2026-01-23,18:32:17,18,ILLEGAL_TURN,5,27,SMALL,N/A,LANE2,GREEN,163.26,704,637
2026-01-23T18:32:18.601045,2026-01-23,18:32:18,18,ILLEGAL_TURN,6,34,SMALL,N/A,LANE1,RED,8.07,571,296
2026-01-23T18:32:19.663442,2026-01-23,18:32:19,18,ILLEGAL_TURN,7,37,SMALL,N/A,LANE1,RED,305.57,655,249
2026-01-23T18:32:19.741771,2026-01-23,18:32:19,18,ILLEGAL_TURN,8,28,SMALL,N/A,LANE2,GREEN,41.04,648,643
2026-01-23T18:32:29.377662,2026-01-23,18:32:29,18,ILLEGAL_TURN,1,2,SMALL,N/A,LANE2,GREEN,54.72,491,684
2026-01-23T18:32:31.539334,2026-01-23,18:32:31,18,ILLEGAL_TURN,2,18,SMALL,N/A,LANE2,RED,165.98,490,695
2026-01-23T18:32:32.117189,2026-01-23,18:32:32,18,ILLEGAL_TURN,3,26,SMALL,N/A,LANE1,RED,136.26,513,4
2026-01-23T18:32:32.486777,2026-01-23,18:32:32,18,ILLEGAL_TURN,4,38,MEDIUM,N/A,LANE1,RED,156.13,530,179
2026-01-23T18:32:36.583454,2026-01-23,18:32:36,18,ILLEGAL_TURN,5,60,SMALL,N/A,LANE1,RED,35.24,668,281
2026-01-23T18:32:44.458272,2026-01-23,18:32:44,18,ILLEGAL_TURN,1,4,SMALL,N/A,LANE2,GREEN,85.91,601,474
2026-01-23T18:32:45.736117,2026-01-23,18:32:45,18,ILLEGAL_TURN,2,3,SMALL,N/A,LANE2,GREEN,20.14,529,504
2026-01-23T18:32:45.919171,2026-01-23,18:32:45,18,ILLEGAL_TURN,3,6,SMALL,N/A,LANE2,GREEN,29.96,608,545
2026-01-23T18:32:48.893357,2026-01-23,18:32:48,18,ILLEGAL_TURN,4,16,SMALL,N/A,LANE2,GREEN,136.7,543,488
2026-01-23T18:32:50.013109,2026-01-23,18:32:50,18,ILLEGAL_TURN,5,21,SMALL,N/A,LANE2,RED,26.53,623,428
2026-01-23T18:33:24.304506,2026-01-23,18:33:24,18,ILLEGAL_TURN,1,22,SMALL,N/A,LANE2,GREEN,18.31,576,638
2026-01-23T18:33:25.459466,2026-01-23,18:33:25,18,ILLEGAL_TURN,2,25,SMALL,N/A,LANE2,GREEN,37.39,686,508
2026-01-23T18:33:25.511481,2026-01-23,18:33:25,18,ILLEGAL_TURN,3,18,LARGE,N/A,LANE2,GREEN,7.41,728,658
2026-01-23T18:33:25.614202,2026-01-23,18:33:25,18,ILLEGAL_TURN,4,20,SMALL,N/A,LANE2,GREEN,71.44,591,598
2026-01-23T18:33:26.768877,2026-01-23,18:33:26,18,ILLEGAL_TURN,5,15,SMALL,N/A,LANE2,GREEN,22.35,655,553
2026-01-23T18:33:27.886086,2026-01-23,18:33:27,18,ILLEGAL_TURN,6,36,SMALL,N/A,LANE2,GREEN,32.39,710,709
2026-01-23T18:33:28.674523,2026-01-23,18:33:28,18,ILLEGAL_TURN,7,38,SMALL,N/A,LANE2,GREEN,38.83,611,644
2026-01-23T18:33:31.189177,2026-01-23,18:33:31,18,ILLEGAL_TURN,8,34,SMALL,N/A,LANE2,GREEN,39.12,541,508
2026-01-23T18:33:45.259448,2026-01-23,18:33:45,18,ILLEGAL_TURN,1,8,SMALL,N/A,LANE1,GREEN,12.84,540,178
2026-01-23T18:33:56.005684,2026-01-23,18:33:56,18,ILLEGAL_TURN,1,4,SMALL,N/A,LANE1,GREEN,43.82,646,262
2026-01-23T18:34:03.204593,2026-01-23,18:34:03,18,ILLEGAL_TURN,2,5,SMALL,N/A,LANE2,GREEN,84.64,556,471
2026-01-23T18:34:10.044878,2026-01-23,18:34:10,18,ILLEGAL_TURN,3,11,SMALL,N/A,LANE2,GREEN,19.82,591,528
2026-01-23T18:34:10.212579,2026-01-23,18:34:10,18,ILLEGAL_TURN,4,9,SMALL,N/A,LANE2,GREEN,15.64,573,601
2026-01-23T18:34:10.212579,2026-01-23,18:34:10,18,ILLEGAL_TURN,5,13,SMALL,N/A,LANE2,GREEN,9.67,576,421
2026-01-23T18:34:11.338101,2026-01-23,18:34:11,18,ILLEGAL_TURN,6,17,SMALL,N/A,LANE2,GREEN,25.58,576,598
2026-01-23T18:34:17.216991,2026-01-23,18:34:17,18,ILLEGAL_TURN,7,23,SMALL,N/A,LANE1,RED,12.38,520,176
2026-01-23T18:35:06.164120,2026-01-23,18:35:06,18,ILLEGAL_TURN,1,1,SMALL,N/A,LANE2,GREEN,17.27,570,541
2026-01-23T18:35:11.433108,2026-01-23,18:35:11,18,ILLEGAL_TURN,2,14,SMALL,N/A,LANE1,RED,21.4,554,177
2026-01-23T18:35:11.480096,2026-01-23,18:35:11,18,ILLEGAL_TURN,3,15,SMALL,N/A,LANE1,RED,45.03,694,286
2026-01-23T18:35:16.181907,2026-01-23,18:35:16,18,ILLEGAL_TURN,4,20,SMALL,N/A,LANE1,RED,17.43,685,294
2026-01-23T18:35:16.382963,2026-01-23,18:35:16,18,ILLEGAL_TURN,5,22,SMALL,N/A,LANE1,RED,5.64,632,295
2026-01-23T18:35:16.699618,2026-01-23,18:35:16,18,ILLEGAL_TURN,6,25,SMALL,N/A,LANE1,RED,50.77,564,178
2026-01-23T18:35:17.053643,2026-01-23,18:35:17,18,ILLEGAL_TURN,7,21,SMALL,N/A,LANE2,RED,15.74,647,611
2026-01-23T18:35:18.103712,2026-01-23,18:35:18,18,ILLEGAL_TURN,8,27,SMALL,N/A,LANE2,RED,52.85,580,460
2026-01-23T18:35:18.673055,2026-01-23,18:35:18,18,ILLEGAL_TURN,9,31,SMALL,N/A,LANE1,RED,75.12,555,300
2026-01-23T18:35:32.813457,2026-01-23,18:35:32,18,ILLEGAL_TURN,1,14,SMALL,N/A,LANE2,GREEN,25.38,516,596
2026-01-23T18:35:32.813457,2026-01-23,18:35:32,18,ILLEGAL_TURN,2,16,MEDIUM,N/A,LANE1,GREEN,124.68,608,297
2026-01-23T18:35:39.535272,2026-01-23,18:35:39,18,ILLEGAL_TURN,3,24,SMALL,N/A,LANE1,RED,48.66,535,181
2026-01-23T18:36:03.270499,2026-01-23,18:36:03,18,ILLEGAL_TURN,1,9,MEDIUM,N/A,LANE1,GREEN,50.13,639,299
2026-01-23T18:36:19.408749,2026-01-23,18:36:19,18,ILLEGAL_TURN,1,23,MEDIUM,N/A,LANE2,GREEN,167.26,660,451
2026-01-23T18:36:20.505857,2026-01-23,18:36:20,18,ILLEGAL_TURN,2,25,SMALL,N/A,LANE2,GREEN,20.39,683,431
2026-01-23T18:36:20.643699,2026-01-23,18:36:20,18,ILLEGAL_TURN,3,11,SMALL,N/A,LANE2,GREEN,39.75,720,651
2026-01-23T18:36:20.815850,2026-01-23,18:36:20,18,ILLEGAL_TURN,4,19,SMALL,N/A,LANE2,GREEN,134.47,686,489
2026-01-23T18:36:21.422535,2026-01-23,18:36:21,18,ILLEGAL_TURN,5,33,SMALL,N/A,LANE1,RED,102.86,538,179
2026-01-23T18:36:21.675046,2026-01-23,18:36:21,18,ILLEGAL_TURN,6,38,SMALL,N/A,LANE2,GREEN,159.74,669,504
2026-01-23T18:36:21.899436,2026-01-23,18:36:21,18,ILLEGAL_TURN,7,39,SMALL,N/A,LANE2,GREEN,23.5,654,529
2026-01-23T18:36:23.165395,2026-01-23,18:36:23,18,ILLEGAL_TURN,8,9,SMALL,N/A,LANE2,GREEN,97.36,675,594
2026-01-23T18:36:24.185044,2026-01-23,18:36:24,18,ILLEGAL_TURN,9,44,SMALL,N/A,LANE2,GREEN,30.76,626,434
2026-01-23T18:36:24.694977,2026-01-23,18:36:24,18,ILLEGAL_TURN,10,43,MEDIUM,N/A,LANE2,GREEN,35.0,755,600
2026-01-23T18:36:25.258184,2026-01-23,18:36:25,18,ILLEGAL_TURN,11,46,SMALL,N/A,LANE2,GREEN,100.6,694,484
2026-01-23T18:36:26.112965,2026-01-23,18:36:26,18,ILLEGAL_TURN,12,49,SMALL,N/A,LANE2,GREEN,76.9,691,606
2026-01-23T18:36:27.756993,2026-01-23,18:36:27,18,ILLEGAL_TURN,13,53,SMALL,N/A,LANE2,GREEN,113.37,709,532
2026-01-23T18:36:28.299223,2026-01-23,18:36:28,18,ILLEGAL_TURN,14,54,SMALL,N/A,LANE2,GREEN,32.04,749,506
2026-01-23T18:36:29.920579,2026-01-23,18:36:29,18,ILLEGAL_TURN,15,56,MEDIUM,N/A,LANE1,RED,15.62,624,292
2026-01-23T18:36:34.651980,2026-01-23,18:36:34,18,ILLEGAL_TURN,16,57,SMALL,N/A,LANE1,RED,43.26,645,286
2026-01-23T18:36:40.392368,2026-01-23,18:36:40,18,ILLEGAL_TURN,17,66,SMALL,N/A,LANE1,RED,136.95,609,270
2026-01-23T18:36:54.900391,2026-01-23,18:36:54,18,ILLEGAL_TURN,1,8,SMALL,N/A,LANE2,RED,71.42,524,576
2026-01-23T18:36:55.014937,2026-01-23,18:36:55,18,ILLEGAL_TURN,2,6,SMALL,N/A,LANE2,RED,27.87,516,651
2026-01-23T18:36:56.090906,2026-01-23,18:36:56,18,ILLEGAL_TURN,3,2,SMALL,N/A,LANE2,RED,82.4,575,564
2026-01-23T18:36:56.830553,2026-01-23,18:36:56,18,ILLEGAL_TURN,4,19,SMALL,N/A,LANE1,RED,7.26,516,175
2026-01-23T18:37:02.504084,2026-01-23,18:37:02,18,ILLEGAL_TURN,5,26,SMALL,N/A,LANE2,RED,168.11,623,605
2026-01-23T18:37:48.407519,2026-01-23,18:37:48,18,ILLEGAL_TURN,1,3,SMALL,N/A,LANE1,GREEN,14.15,551,188
2026-01-23T18:38:11.341829,2026-01-23,18:38:11,18,ILLEGAL_TURN,1,6,SMALL,N/A,LANE1,RED,280.68,616,241
2026-01-23T18:38:20.472856,2026-01-23,18:38:20,18,ILLEGAL_TURN,2,31,SMALL,N/A,LANE2,RED,151.83,660,609
2026-01-23T18:38:27.729009,2026-01-23,18:38:27,18,ILLEGAL_TURN,1,3,SMALL,N/A,LANE2,GREEN,132.53,608,502
2026-01-23T18:38:30.720773,2026-01-23,18:38:30,18,ILLEGAL_TURN,2,15,SMALL,N/A,LANE1,RED,19.87,638,206
2026-01-23T18:38:33.914944,2026-01-23,18:38:33,18,ILLEGAL_TURN,3,25,SMALL,N/A,LANE2,RED,38.8,699,626
2026-01-23T18:38:49.163518,2026-01-23,18:38:49,18,ILLEGAL_TURN,1,9,SMALL,N/A,LANE1,GREEN,13.83,622,298
2026-01-23T18:38:49.834714,2026-01-23,18:38:49,18,ILLEGAL_TURN,2,10,SMALL,N/A,LANE2,RED,190.81,610,570
2026-01-23T18:38:58.152305,2026-01-23,18:38:58,18,ILLEGAL_TURN,1,5,SMALL,N/A,LANE1,GREEN,195.92,531,216
2026-01-23T18:39:06.554077,2026-01-23,18:39:06,18,ILLEGAL_TURN,2,13,SMALL,N/A,LANE2,GREEN,15.98,607,600
2026-01-23T18:39:07.334524,2026-01-23,18:39:07,18,ILLEGAL_TURN,3,8,MEDIUM,N/A,LANE2,GREEN,107.72,707,653
2026-01-23T18:39:07.839534,2026-01-23,18:39:07,18,ILLEGAL_TURN,4,26,SMALL,N/A,LANE2,GREEN,248.98,686,466
2026-01-23T18:39:07.924078,2026-01-23,18:39:07,18,ILLEGAL_TURN,5,27,LARGE,N/A,LANE1,RED,121.1,704,297
2026-01-23T18:39:08.110820,2026-01-23,18:39:08,18,ILLEGAL_TURN,6,28,SMALL,N/A,LANE2,GREEN,114.41,662,604
2026-01-23T18:39:12.471050,2026-01-23,18:39:12,18,ILLEGAL_TURN,7,32,SMALL,N/A,LANE2,GREEN,58.07,593,444
2026-01-23T18:39:12.529724,2026-01-23,18:39:12,18,ILLEGAL_TURN,8,35,SMALL,N/A,LANE2,GREEN,135.26,631,522
2026-01-23T18:39:13.473732,2026-01-23,18:39:13,18,RED_LIGHT_VIOLATION,9,37,SMALL,N/A,LANE4,RED,13.04,495,315
2026-01-23T18:39:22.807333,2026-01-23,18:39:22,18,ILLEGAL_TURN,10,47,SMALL,N/A,LANE1,RED,55.21,548,275
2026-01-23T18:39:57.079447,2026-01-23,18:39:57,18,ILLEGAL_TURN,1,23,SMALL,N/A,LANE2,GREEN,17.43,690,631
2026-01-23T18:39:59.586595,2026-01-23,18:39:59,18,ILLEGAL_TURN,2,24,SMALL,N/A,LANE1,RED,27.84,541,232
2026-01-23T18:40:00.420739,2026-01-23,18:40:00,18,ILLEGAL_TURN,3,52,SMALL,N/A,LANE2,RED,98.95,556,656
2026-01-23T18:40:00.851354,2026-01-23,18:40:00,18,ILLEGAL_TURN,4,40,SMALL,N/A,LANE2,RED,89.39,710,687
2026-01-23T18:40:01.328470,2026-01-23,18:40:01,18,ILLEGAL_TURN,5,64,SMALL,N/A,LANE2,RED,6.63,533,490
2026-01-23T18:40:05.378026,2026-01-23,18:40:05,18,ILLEGAL_TURN,6,81,SMALL,N/A,LANE2,RED,15.57,589,634
2026-01-23T18:40:06.542087,2026-01-23,18:40:06,18,ILLEGAL_TURN,7,82,SMALL,N/A,LANE2,RED,11.79,535,632
2026-01-23T18:40:11.927669,2026-01-23,18:40:11,18,RED_LIGHT_VIOLATION,8,102,SMALL,N/A,LANE2,RED,32.99,629,420
