timestamp,event_type,event_id,lane,vehicle_id,vehicle_type,license_plate,description,location
2026-02-15T17:20:45.834385,ACCIDENT,1,INTERSECTION,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in INTERSECTION","(707, 399)"
2026-02-15T17:23:02.381829,ACCIDENT,1,INTERSECTION,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 3) in INTERSECTION","(705, 403)"
2026-02-15T17:23:04.062268,ACCIDENT,6,UNKNOWN,28,LARGE,N/A,"Collision detected between vehicles (IDs: 28, 30) in None","(786, 464)"
2026-02-15T17:23:04.063271,ACCIDENT,7,UNKNOWN,28,LARGE,N/A,"Collision detected between vehicles (IDs: 28, 31) in None","(767, 437)"
2026-02-15T17:23:04.063661,ACCIDENT,8,UNKNOWN,29,LARGE,N/A,"Collision detected between vehicles (IDs: 29, 30) in None","(785, 466)"
2026-02-15T17:23:04.064504,ACCIDENT,9,UNKNOWN,29,LARGE,N/A,"Collision detected between vehicles (IDs: 29, 31) in None","(765, 439)"
2026-02-15T17:23:04.065102,ACCIDENT,10,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 437)"
2026-02-15T17:23:48.095831,ACCIDENT,31,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 437)"
2026-02-15T17:24:32.129458,ACCIDENT,36,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 436)"
2026-02-15T17:25:16.146660,ACCIDENT,41,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 437)"
2026-02-15T17:26:00.179820,ACCIDENT,46,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 436)"
2026-02-15T17:26:44.211984,ACCIDENT,51,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 437)"
2026-02-15T17:27:28.246688,ACCIDENT,56,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 437)"
2026-02-15T17:28:12.261665,ACCIDENT,61,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 437)"
2026-02-15T17:28:56.295775,ACCIDENT,66,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 436)"
2026-02-15T17:29:40.330067,ACCIDENT,71,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 437)"
2026-02-15T17:30:24.347744,ACCIDENT,76,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 437)"
2026-02-15T17:31:08.380914,ACCIDENT,81,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 436)"
2026-02-15T17:31:52.414572,ACCIDENT,86,UNKNOWN,30,MEDIUM,N/A,"Collision detected between vehicles (IDs: 30, 31) in None","(740, 437)"
2026-02-15T17:32:17.598847,ACCIDENT,1,UNKNOWN,2,MEDIUM,N/A,"Collision detected between vehicles (IDs: 2, 3) in None","(740, 437)"
2026-02-15T17:32:28.191693,ACCIDENT,1,UNKNOWN,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in None","(752, 440)"
2026-02-15T17:33:29.824686,ACCIDENT,1,LANE2,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 3) in LANE2","(705, 446)"
2026-02-15T17:33:36.286490,ACCIDENT,1,UNKNOWN,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in None","(746, 438)"
2026-02-15T17:33:38.527329,ACCIDENT,1,UNKNOWN,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in None","(752, 438)"
2026-02-15T17:33:41.311498,ACCIDENT,1,UNKNOWN,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in None","(746, 438)"
2026-02-15T17:33:44.881140,ACCIDENT,6,INTERSECTION,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 6) in INTERSECTION","(711, 395)"
2026-02-15T17:33:47.665056,ACCIDENT,1,UNKNOWN,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in None","(746, 438)"
2026-02-15T17:33:51.122321,ACCIDENT,1,UNKNOWN,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in None","(710, 395)"
2026-02-15T17:33:57.364475,ACCIDENT,1,LANE3,3,UNKNOWN,N/A,"Collision detected between vehicles (IDs: 3, 6) in LANE3","(731, 378)"
2026-02-15T17:33:57.365104,ACCIDENT,2,INTERSECTION,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 6) in INTERSECTION","(710, 395)"
2026-02-15T17:34:04.050632,ACCIDENT,1,UNKNOWN,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in None","(746, 438)"
2026-02-15T17:34:11.188240,ACCIDENT,1,UNKNOWN,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 6) in None","(706, 429)"
2026-02-15T17:39:51.254538,ACCIDENT,1,INTERSECTION,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 3) in INTERSECTION","(711, 395)"
2026-02-15T17:39:58.488803,ACCIDENT,6,INTERSECTION,7,LARGE,N/A,"Collision detected between vehicles (IDs: 7, 8) in INTERSECTION","(710, 396)"
2026-02-15T17:40:02.501961,ACCIDENT,1,INTERSECTION,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 3) in INTERSECTION","(710, 396)"
2026-02-15T17:40:18.663808,ACCIDENT,1,INTERSECTION,4,LARGE,N/A,"Collision detected between vehicles (IDs: 4, 5) in INTERSECTION","(717, 396)"
2026-02-15T17:40:48.537121,ACCIDENT,1,INTERSECTION,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 5) in INTERSECTION","(710, 394)"
2026-02-15T17:40:55.221452,RED_LIGHT_VIOLATION,1,LANE2,3,MEDIUM,N/A,Vehicle 3 ran red light in LANE2,"(670, 411)"
2026-02-15T17:41:00.809240,ACCIDENT,1,INTERSECTION,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 3) in INTERSECTION","(703, 394)"
2026-02-15T17:41:07.383860,ACCIDENT,1,INTERSECTION,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in INTERSECTION","(703, 394)"
2026-02-15T17:41:16.966330,RED_LIGHT_VIOLATION,1,LANE2,2,SMALL,N/A,Vehicle 2 ran red light in LANE2,"(670, 399)"
2026-02-15T17:41:19.974389,RED_LIGHT_VIOLATION,2,LANE4,6,MEDIUM,N/A,Vehicle 6 ran red light in LANE4,"(477, 359)"
2026-02-15T17:41:19.861328,ACCIDENT,6,LANE4,5,MEDIUM,N/A,"Collision detected between vehicles (IDs: 5, 6) in LANE4","(435, 354)"
2026-02-15T17:41:44.278223,RED_LIGHT_VIOLATION,1,LANE1,1,MEDIUM,N/A,Vehicle 1 ran red light in LANE1,"(654, 209)"
2026-02-15T17:41:46.730106,ACCIDENT,1,LANE1,1,MEDIUM,N/A,"Collision detected between vehicles (IDs: 1, 3) in LANE1","(654, 173)"
2026-02-15T17:51:04.812208,ACCIDENT,1,LANE1,5,MEDIUM,N/A,"Collision detected between vehicles (IDs: 5, 6) in LANE1","(653, 141)"
2026-02-15T17:51:05.033927,ACCIDENT,3,LANE4,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 4) in LANE4","(470, 364)"
2026-02-15T17:51:05.034509,ACCIDENT,4,LANE4,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 8) in LANE4","(472, 345)"
2026-02-15T17:51:05.036344,ACCIDENT,5,INTERSECTION,4,MEDIUM,N/A,"Collision detected between vehicles (IDs: 4, 8) in INTERSECTION","(520, 363)"
2026-02-15T18:39:40.632441,ACCIDENT,1,LANE3,11,MEDIUM,N/A,"Collision detected between vehicles (IDs: 11, 16) in LANE3","(738, 222)"
2026-02-15T19:20:23.077132,ACCIDENT,6,UNKNOWN,16,LARGE,N/A,"Collision detected between vehicles (IDs: 16, 24) in None","(779, 163)"
2026-02-15T20:33:16.473951,ACCIDENT,11,LANE3,16,MEDIUM,N/A,"Collision detected between vehicles (IDs: 16, 29) in LANE3","(721, 228)"
2026-02-15T20:35:26.327842,ACCIDENT,1,INTERSECTION,4,LARGE,N/A,"Collision detected between vehicles (IDs: 4, 5) in INTERSECTION","(697, 272)"
2026-02-15T20:39:53.241788,RED_LIGHT_VIOLATION,1,LANE3,5,LARGE,N/A,Vehicle 5 ran red light in LANE3,"(717, 220)"
2026-02-15T20:39:55.916404,ACCIDENT,1,INTERSECTION,4,LARGE,N/A,"Collision detected between vehicles (IDs: 4, 5) in INTERSECTION","(697, 272)"
2026-02-15T20:40:39.950194,ACCIDENT,6,INTERSECTION,4,LARGE,N/A,"Collision detected between vehicles (IDs: 4, 5) in INTERSECTION","(697, 272)"
2026-02-15T20:41:53.262858,ACCIDENT,1,INTERSECTION,4,LARGE,N/A,"Collision detected between vehicles (IDs: 4, 5) in INTERSECTION","(694, 271)"
2026-02-15T20:55:47.144142,ACCIDENT,6,LANE3,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 8) in LANE3","(734, 224)"
2026-02-15T20:55:51.493957,ACCIDENT,11,LANE1,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in LANE1","(647, 103)"
2026-02-15T20:55:53.270147,ACCIDENT,16,LANE2,7,LARGE,N/A,"Collision detected between vehicles (IDs: 7, 10) in LANE2","(622, 568)"
2026-02-15T20:56:31.177218,ACCIDENT,21,INTERSECTION,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 8) in INTERSECTION","(701, 216)"
2026-02-15T20:56:35.511762,ACCIDENT,26,LANE1,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in LANE1","(655, 89)"
2026-02-15T20:56:37.304085,ACCIDENT,31,LANE2,7,LARGE,N/A,"Collision detected between vehicles (IDs: 7, 10) in LANE2","(620, 552)"
2026-02-15T20:57:15.194148,ACCIDENT,36,INTERSECTION,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 8) in INTERSECTION","(705, 216)"
2026-02-15T20:57:15.194722,ACCIDENT,37,INTERSECTION,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 11) in INTERSECTION","(666, 224)"
2026-02-15T20:57:21.322300,ACCIDENT,46,LANE2,7,LARGE,N/A,"Collision detected between vehicles (IDs: 7, 10) in LANE2","(629, 551)"
2026-02-15T20:57:22.328928,ACCIDENT,51,LANE1,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in LANE1","(666, 100)"
2026-02-15T20:57:59.224089,ACCIDENT,56,INTERSECTION,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 8) in INTERSECTION","(695, 223)"
2026-02-15T20:57:59.224476,ACCIDENT,57,INTERSECTION,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 11) in INTERSECTION","(655, 232)"
2026-02-15T20:58:05.355463,ACCIDENT,66,LANE2,7,LARGE,N/A,"Collision detected between vehicles (IDs: 7, 10) in LANE2","(627, 564)"
2026-02-15T20:58:06.362808,ACCIDENT,71,LANE1,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in LANE1","(649, 100)"
2026-02-15T21:00:54.558571,ACCIDENT,1,LANE1,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in LANE1","(657, 171)"
2026-02-15T21:01:38.595161,ACCIDENT,6,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(658, 171)"
2026-02-15T21:03:47.110213,ACCIDENT,11,LANE1,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in LANE1","(657, 171)"
2026-02-15T21:03:47.111059,ACCIDENT,12,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(657, 171)"
2026-02-15T21:05:08.379261,ACCIDENT,22,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(657, 171)"
2026-02-15T21:06:22.285112,ACCIDENT,30,LANE1,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in LANE1","(657, 171)"
2026-02-15T21:06:22.285980,ACCIDENT,31,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(658, 171)"
2026-02-15T21:07:23.134071,ACCIDENT,40,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(657, 171)"
2026-02-15T21:08:07.167752,ACCIDENT,45,LANE1,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 3) in LANE1","(658, 171)"
2026-02-15T21:08:07.168552,ACCIDENT,46,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(658, 171)"
2026-02-15T21:08:52.320707,ACCIDENT,55,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(657, 171)"
2026-02-15T21:09:41.922537,ACCIDENT,60,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(657, 171)"
2026-02-15T21:10:25.957212,ACCIDENT,65,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(658, 171)"
2026-02-15T21:11:09.987529,ACCIDENT,70,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(657, 171)"
2026-02-15T21:24:58.734988,ACCIDENT,1,LANE1,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE1","(666, 179)"
2026-02-15T21:24:59.953632,ACCIDENT,6,UNKNOWN,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 12) in None","(806, 47)"
2026-02-15T21:25:43.993045,ACCIDENT,11,UNKNOWN,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 12) in None","(806, 47)"
2026-02-15T21:26:28.243263,ACCIDENT,1,LANE3,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 6) in LANE3","(777, 358)"
2026-02-15T21:26:29.905576,RED_LIGHT_VIOLATION,1,LANE3,6,LARGE,N/A,Vehicle 6 ran red light in LANE3,"(719, 364)"
2026-02-15T21:27:12.277261,ACCIDENT,6,LANE3,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 6) in LANE3","(778, 358)"
2026-02-15T21:30:59.114070,RED_LIGHT_VIOLATION,1,LANE3,2,LARGE,N/A,Vehicle 2 ran red light in LANE3,"(719, 364)"
2026-02-15T21:35:06.598396,RED_LIGHT_VIOLATION,1,LANE3,1,LARGE,N/A,Vehicle 1 ran red light in LANE3,"(719, 364)"
2026-02-15T21:44:04.628323,RED_LIGHT_VIOLATION,1,LANE3,1,LARGE,N/A,Vehicle 1 ran red light in LANE3,"(719, 365)"
2026-02-15T21:47:35.320251,RED_LIGHT_VIOLATION,1,LANE3,1,LARGE,N/A,Vehicle 1 ran red light in LANE3,"(719, 364)"
2026-02-15T21:51:49.335806,RED_LIGHT_VIOLATION,1,LANE3,1,LARGE,N/A,Vehicle 1 ran red light in LANE3,"(719, 365)"
2026-02-15T21:54:48.914773,RED_LIGHT_VIOLATION,1,LANE3,1,LARGE,N/A,Vehicle 1 ran red light in LANE3,"(719, 365)"
2026-02-15T21:55:47.345710,ACCIDENT,1,INTERSECTION,1,MEDIUM,N/A,"Collision detected between vehicles (IDs: 1, 16) in INTERSECTION","(698, 414)"
2026-02-15T21:56:07.170062,ACCIDENT,6,LANE2,30,LARGE,N/A,"Collision detected between vehicles (IDs: 30, 31) in LANE2","(675, 423)"
2026-02-15T21:57:16.318372,ACCIDENT,1,LANE2,14,SMALL,N/A,"Collision detected between vehicles (IDs: 14, 16) in LANE2","(671, 560)"
2026-02-15T22:09:20.570623,RED_LIGHT_VIOLATION,1,LANE3,6,LARGE,N/A,Vehicle 6 ran red light in LANE3,"(719, 362)"
2026-02-15T22:09:24.137015,ACCIDENT,1,INTERSECTION,4,LARGE,N/A,"Collision detected between vehicles (IDs: 4, 6) in INTERSECTION","(688, 417)"
2026-02-15T22:29:42.932378,ACCIDENT,1,UNKNOWN,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 16) in None","(1221, 199)"
2026-02-15T22:29:51.306610,ACCIDENT,3,UNKNOWN,24,SMALL,N/A,"Collision detected between vehicles (IDs: 24, 28) in None","(1005, 669)"
2026-02-15T22:30:02.565542,ACCIDENT,5,UNKNOWN,25,LARGE,N/A,"Collision detected between vehicles (IDs: 25, 28) in None","(946, 607)"
2026-02-15T22:30:04.899116,ACCIDENT,7,UNKNOWN,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 26) in None","(1245, 50)"
2026-02-15T22:30:48.584310,ACCIDENT,9,UNKNOWN,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 26) in None","(1240, 51)"
2026-02-15T22:31:32.281292,ACCIDENT,11,UNKNOWN,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 26) in None","(1240, 51)"
2026-02-15T22:32:15.979128,ACCIDENT,13,UNKNOWN,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 26) in None","(1240, 51)"
2026-02-15T22:32:59.661355,ACCIDENT,15,UNKNOWN,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 26) in None","(1240, 51)"
2026-02-15T22:33:43.360321,ACCIDENT,17,UNKNOWN,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 26) in None","(1240, 51)"
2026-02-15T22:34:27.055594,ACCIDENT,19,UNKNOWN,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 26) in None","(1240, 51)"
2026-02-15T22:35:10.994924,ACCIDENT,21,UNKNOWN,9,MEDIUM,N/A,"Collision detected between vehicles (IDs: 9, 37) in None","(1236, 142)"
2026-02-15T22:35:54.657555,ACCIDENT,23,UNKNOWN,9,MEDIUM,N/A,"Collision detected between vehicles (IDs: 9, 37) in None","(1238, 145)"
2026-02-15T22:36:38.356712,ACCIDENT,25,UNKNOWN,9,MEDIUM,N/A,"Collision detected between vehicles (IDs: 9, 37) in None","(1238, 145)"
2026-02-15T22:37:22.051585,ACCIDENT,27,UNKNOWN,9,MEDIUM,N/A,"Collision detected between vehicles (IDs: 9, 37) in None","(1238, 145)"
2026-02-15T22:38:05.753856,ACCIDENT,29,UNKNOWN,9,MEDIUM,N/A,"Collision detected between vehicles (IDs: 9, 37) in None","(1238, 145)"
2026-02-15T22:38:49.432653,ACCIDENT,31,UNKNOWN,9,MEDIUM,N/A,"Collision detected between vehicles (IDs: 9, 37) in None","(1238, 145)"
2026-02-15T22:39:47.881078,RED_LIGHT_VIOLATION,1,LANE3,1,LARGE,N/A,Vehicle 1 ran red light in LANE3,"(722, 230)"
2026-02-15T22:57:27.677689,ACCIDENT,1,INTERSECTION,9,LARGE,N/A,"Collision detected between vehicles (IDs: 9, 11) in INTERSECTION","(572, 357)"
2026-02-15T23:03:56.350491,ACCIDENT,1,INTERSECTION,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 2) in INTERSECTION","(492, 351)"
2026-02-15T23:04:22.105980,ACCIDENT,3,LANE3,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 7) in LANE3","(766, 229)"
2026-02-15T23:04:22.658736,ACCIDENT,5,LANE4,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 6) in LANE4","(475, 359)"
2026-02-15T23:04:53.408910,ACCIDENT,1,INTERSECTION,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 2) in INTERSECTION","(482, 345)"
2026-02-15T23:05:25.981507,ACCIDENT,3,LANE3,8,LARGE,N/A,"Collision detected between vehicles (IDs: 8, 10) in LANE3","(763, 338)"
2026-02-15T23:05:49.158643,RED_LIGHT_VIOLATION,1,LANE3,11,LARGE,N/A,Vehicle 11 ran red light in LANE3,"(736, 351)"
2026-02-15T23:05:49.804450,ACCIDENT,5,INTERSECTION,11,LARGE,N/A,"Collision detected between vehicles (IDs: 11, 12) in INTERSECTION","(657, 317)"
